Date,January 2013
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,16999322
"Shortterm negotiable securities",002,886404
"Loans and advances to customers (total of items 4 to 13)",003,16170872
"Homeloans",004,5230858
"Commercial mortgages",005,1620430
"Credit cards",006,997372
"Lease and instalment debtors",007,2393080
"Overdrafts",008,1027185
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,211506
"Trade~ other bills and bankers' acceptances",010,38148
"Term loans",011,4482132
"Factoring accounts",012,75645
"Other",013,94516
"Government and other dated securities",014,632552
"Less: interest income on trading assets allocated to trading revenue",015,690508
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,8292761
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,7812488
"Current accounts",018,1257083
"Savings deposits",019,355033
"Term and other deposits (total of items 21 and 22)",020,4622185
"Fixed and notice deposits",021,3228876
"Other",022,1393309
"Negotiable certificates of deposit",023,1927249
"Other deposits and loans",024,-349062
"Other liabilities",025,279416
"Term debt instruments",026,742940
"Less: interest expense on trading liabilities allocated to trading revenue",027,542084
"Net Interest Income (item 1 less item 16)",028,8706561
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,6097707
"Service charges",030,4269774
"Insurance commission",031,217829
"Exchange commission",032,175229
"Guarantees",033,67614
"Knowledge based fees",034,173819
"Other",035,1193442
"Fee and commission expense (total of items 37 and 38)",036,693102
"Brokerage fees paid",037,15939
"Other fees paid",038,677162
"Net fee and commission income (item 29 less item 36)",039,5404605
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,455977
"Subsidiary companies",047,64282
"Other",048,391695
"Net trading income / (loss) (total of items 50 to 55)",049,2320703
"Foreign exchange",050,614187
"Debt securities",051,1116188
"Commodities",052,47360
"Derivative instruments",053,348921
"Equities",054,287215
"Other",055,-93166
"Other gains less losses (total of items 57 to 60)",056,156488
"Fair value gains and losses through profit and loss",057,29426
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,126666
"Impairment of availableforsale equity securities",060,396
"Other operating income / (loss) (total of items 62 and 63)",061,300594
"Rental income",062,63144
"Other",063,237450
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,8638368
"Gross operating income / (loss) (total of items 28 and 64)",065,17344929
Table 03
"Description of item",,
"Credit losses",066,3268569
"Operating expenses (total of items 68 to 76)",067,8668985
"Staff",068,4980602
"Computer processing",069,940297
"Communication and travel",070,349442
"Occupation and accommodation",071,778460
"Marketing",072,271707
"Fees and insurances",073,359279
"Office equipment and consumables",074,288863
"Auditors remuneration",075,49863
"Other",076,650470
"Indirect taxation",077,275170
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,5132203
"Nontrading and capital items (total of items 80 to 83)",079,-7530
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-57
"Impairment of property and equipment~ software and other",082,-3742
"Other nontrading and capital items",083,-3731
"Share of profit / (loss) of associates and joint ventures",084,-310418
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,4814256
"Direct taxation",086,1163526
"Profit / (loss) for the year (item 85 less 86)",087,3650731
"Equity holders of the company",088,3273962
"Preference shareholders and minority shareholders interest",089,1680
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,16420866
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,8674559
