Date,September 2013
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,19741148
"Shortterm negotiable securities",002,925971
"Loans and advances to customers (total of items 4 to 13)",003,18540214
"Homeloans",004,5175404
"Commercial mortgages",005,1662043
"Credit cards",006,1065058
"Lease and instalment debtors",007,2579798
"Overdrafts",008,1062019
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,188250
"Trade~ other bills and bankers' acceptances",010,33055
"Term loans",011,4900111
"Factoring accounts",012,80343
"Other",013,1794134
"Government and other dated securities",014,1306403
"Less: interest income on trading assets allocated to trading revenue",015,1031441
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,9605607
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,10840107
"Current accounts",018,1047177
"Savings deposits",019,371297
"Term and other deposits (total of items 21 and 22)",020,6363784
"Fixed and notice deposits",021,3648564
"Other",022,2715221
"Negotiable certificates of deposit",023,1882680
"Other deposits and loans",024,1175168
"Other liabilities",025,-146247
"Term debt instruments",026,801439
"Less: interest expense on trading liabilities allocated to trading revenue",027,1889691
"Net Interest Income (item 1 less item 16)",028,10135540
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,6524419
"Service charges",030,5771027
"Insurance commission",031,281393
"Exchange commission",032,184422
"Guarantees",033,81639
"Knowledge based fees",034,314348
"Other",035,-108408
"Fee and commission expense (total of items 37 and 38)",036,963030
"Brokerage fees paid",037,21738
"Other fees paid",038,941291
"Net fee and commission income (item 29 less item 36)",039,5561390
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,242735
"Subsidiary companies",047,160030
"Other",048,82705
"Net trading income / (loss) (total of items 50 to 55)",049,2404131
"Foreign exchange",050,1304194
"Debt securities",051,840162
"Commodities",052,32909
"Derivative instruments",053,31433
"Equities",054,925871
"Other",055,-730439
"Other gains less losses (total of items 57 to 60)",056,312468
"Fair value gains and losses through profit and loss",057,292283
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,20185
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,-2806
"Rental income",062,121331
"Other",063,-124137
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,8517917
"Gross operating income / (loss) (total of items 28 and 64)",065,18653458
Table 03
"Description of item",,
"Credit losses",066,3140109
"Operating expenses (total of items 68 to 76)",067,9818273
"Staff",068,5696531
"Computer processing",069,1008497
"Communication and travel",070,436731
"Occupation and accommodation",071,799040
"Marketing",072,461514
"Fees and insurances",073,336312
"Office equipment and consumables",074,312448
"Auditors remuneration",075,30444
"Other",076,736756
"Indirect taxation",077,283637
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,5411440
"Nontrading and capital items (total of items 80 to 83)",079,-10641
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-422
"Impairment of property and equipment~ software and other",082,-1633
"Other nontrading and capital items",083,-8586
"Share of profit / (loss) of associates and joint ventures",084,0
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,5400799
"Direct taxation",086,1166951
"Profit / (loss) for the year (item 85 less 86)",087,4233846
"Equity holders of the company",088,4138159
"Preference shareholders and minority shareholders interest",089,1670
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,18255287
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,10962613
