Date,November 2013
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,19982475
"Shortterm negotiable securities",002,979746
"Loans and advances to customers (total of items 4 to 13)",003,19806800
"Homeloans",004,5192798
"Commercial mortgages",005,1793752
"Credit cards",006,1061516
"Lease and instalment debtors",007,2557733
"Overdrafts",008,1040500
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,199252
"Trade~ other bills and bankers' acceptances",010,9728
"Term loans",011,4600193
"Factoring accounts",012,59156
"Other",013,3292172
"Government and other dated securities",014,484653
"Less: interest income on trading assets allocated to trading revenue",015,1288723
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,10019050
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,11742831
"Current accounts",018,2094654
"Savings deposits",019,396262
"Term and other deposits (total of items 21 and 22)",020,5786612
"Fixed and notice deposits",021,3819030
"Other",022,1967581
"Negotiable certificates of deposit",023,1945569
"Other deposits and loans",024,1519734
"Other liabilities",025,-912161
"Term debt instruments",026,860170
"Less: interest expense on trading liabilities allocated to trading revenue",027,1671788
"Net Interest Income (item 1 less item 16)",028,9963425
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,7141849
"Service charges",030,5043204
"Insurance commission",031,276497
"Exchange commission",032,171499
"Guarantees",033,82840
"Knowledge based fees",034,294702
"Other",035,1273110
"Fee and commission expense (total of items 37 and 38)",036,863100
"Brokerage fees paid",037,26546
"Other fees paid",038,836553
"Net fee and commission income (item 29 less item 36)",039,6278751
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,79445
"Subsidiary companies",047,838
"Other",048,78607
"Net trading income / (loss) (total of items 50 to 55)",049,916318
"Foreign exchange",050,480690
"Debt securities",051,-974030
"Commodities",052,61911
"Derivative instruments",053,401871
"Equities",054,928766
"Other",055,17110
"Other gains less losses (total of items 57 to 60)",056,-90306
"Fair value gains and losses through profit and loss",057,-79375
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,-10931
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,385411
"Rental income",062,87839
"Other",063,297572
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,7569617
"Gross operating income / (loss) (total of items 28 and 64)",065,17533043
Table 03
"Description of item",,
"Credit losses",066,3146573
"Operating expenses (total of items 68 to 76)",067,9763274
"Staff",068,5342630
"Computer processing",069,1101582
"Communication and travel",070,439024
"Occupation and accommodation",071,776012
"Marketing",072,578161
"Fees and insurances",073,422554
"Office equipment and consumables",074,291370
"Auditors remuneration",075,71828
"Other",076,740113
"Indirect taxation",077,220171
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,4403025
"Nontrading and capital items (total of items 80 to 83)",079,-131589
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-204
"Impairment of property and equipment~ software and other",082,-119376
"Other nontrading and capital items",083,-12009
"Share of profit / (loss) of associates and joint ventures",084,0
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,4271436
"Direct taxation",086,1213956
"Profit / (loss) for the year (item 85 less 86)",087,3057479
"Equity holders of the company",088,3008755
"Preference shareholders and minority shareholders interest",089,1670
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,19082635
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,9373427
