Date,June 2017
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,30149826
"Shortterm negotiable securities",002,1586424
"Loans and advances to customers (total of items 4 to 13)",003,27269215
"Homeloans",004,7521526
"Commercial mortgages",005,2261142
"Credit cards",006,1380207
"Lease and instalment debtors",007,3528305
"Overdrafts",008,1892102
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,346576
"Trade~ other bills and bankers' acceptances",010,52448
"Term loans",011,6471110
"Factoring accounts",012,93787
"Other",013,3722012
"Government and other dated securities",014,1709956
"Less: interest income on trading assets allocated to trading revenue",015,415769
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,17198921
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,17785596
"Current accounts",018,2443360
"Savings deposits",019,872537
"Term and other deposits (total of items 21 and 22)",020,10008315
"Fixed and notice deposits",021,7251796
"Other",022,2756518
"Negotiable certificates of deposit",023,3384040
"Other deposits and loans",024,1077344
"Other liabilities",025,192467
"Term debt instruments",026,1200796
"Less: interest expense on trading liabilities allocated to trading revenue",027,1979941
"Net Interest Income (item 1 less item 16)",028,12950906
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,8606288
"Service charges",030,6385457
"Insurance commission",031,298128
"Exchange commission",032,269977
"Guarantees",033,82999
"Knowledge based fees",034,567899
"Other",035,1001829
"Fee and commission expense (total of items 37 and 38)",036,1148393
"Brokerage fees paid",037,23302
"Other fees paid",038,1125091
"Net fee and commission income (item 29 less item 36)",039,7457893
"Net insurance premium revenue (total of items 41 and 42)",040,63535
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,-340
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,331426
"Subsidiary companies",047,37648
"Other",048,293777
"Net trading income / (loss) (total of items 50 to 55)",049,1664193
"Foreign exchange",050,546951
"Debt securities",051,283510
"Commodities",052,-213407
"Derivative instruments",053,1076544
"Equities",054,-513057
"Other",055,483652
"Other gains less losses (total of items 57 to 60)",056,-17401
"Fair value gains and losses through profit and loss",057,-1174
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,-3727
"Impairment of availableforsale equity securities",060,-12500
"Other operating income / (loss) (total of items 62 and 63)",061,565574
"Rental income",062,204217
"Other",063,361357
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,10064883
"Gross operating income / (loss) (total of items 28 and 64)",065,23015788
Table 03
"Description of item",,
"Credit losses",066,2978566
"Operating expenses (total of items 68 to 76)",067,12893007
"Staff",068,6966055
"Computer processing",069,1407737
"Communication and travel",070,440025
"Occupation and accommodation",071,1011579
"Marketing",072,552673
"Fees and insurances",073,758561
"Office equipment and consumables",074,398573
"Auditors remuneration",075,59807
"Other",076,1297997
"Indirect taxation",077,369470
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,6774746
"Nontrading and capital items (total of items 80 to 83)",079,-7738
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-6000
"Impairment of property and equipment~ software and other",082,-6885
"Other nontrading and capital items",083,5147
"Share of profit / (loss) of associates and joint ventures",084,53170
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,6820178
"Direct taxation",086,1618282
"Profit / (loss) for the year (item 85 less 86)",087,5201897
"Equity holders of the company",088,4818637
"Preference shareholders and minority shareholders interest",089,181316
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,26632267
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,18689847
