Date,November 2016
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,29798257
"Shortterm negotiable securities",002,1629965
"Loans and advances to customers (total of items 4 to 13)",003,27365219
"Homeloans",004,7335169
"Commercial mortgages",005,2169074
"Credit cards",006,1404547
"Lease and instalment debtors",007,3486854
"Overdrafts",008,1760366
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,390422
"Trade~ other bills and bankers' acceptances",010,40053
"Term loans",011,6659381
"Factoring accounts",012,114482
"Other",013,4004870
"Government and other dated securities",014,1604764
"Less: interest income on trading assets allocated to trading revenue",015,801690
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,17187348
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,18523168
"Current accounts",018,2809544
"Savings deposits",019,801496
"Term and other deposits (total of items 21 and 22)",020,9742242
"Fixed and notice deposits",021,6242364
"Other",022,3499877
"Negotiable certificates of deposit",023,3367410
"Other deposits and loans",024,1802478
"Other liabilities",025,1154753
"Term debt instruments",026,1079517
"Less: interest expense on trading liabilities allocated to trading revenue",027,3570091
"Net Interest Income (item 1 less item 16)",028,12610911
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,8458008
"Service charges",030,6254808
"Insurance commission",031,304931
"Exchange commission",032,263403
"Guarantees",033,79370
"Knowledge based fees",034,445435
"Other",035,1110060
"Fee and commission expense (total of items 37 and 38)",036,1170582
"Brokerage fees paid",037,27684
"Other fees paid",038,1142898
"Net fee and commission income (item 29 less item 36)",039,7287426
"Net insurance premium revenue (total of items 41 and 42)",040,62177
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,10
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,165647
"Subsidiary companies",047,110640
"Other",048,55007
"Net trading income / (loss) (total of items 50 to 55)",049,1598950
"Foreign exchange",050,571923
"Debt securities",051,359635
"Commodities",052,-411516
"Derivative instruments",053,1187457
"Equities",054,-380366
"Other",055,271815
"Other gains less losses (total of items 57 to 60)",056,-93679
"Fair value gains and losses through profit and loss",057,-103863
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,10184
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,663564
"Rental income",062,160435
"Other",063,503128
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,9684094
"Gross operating income / (loss) (total of items 28 and 64)",065,22295005
Table 03
"Description of item",,
"Credit losses",066,2636837
"Operating expenses (total of items 68 to 76)",067,12482572
"Staff",068,6742429
"Computer processing",069,1446405
"Communication and travel",070,449879
"Occupation and accommodation",071,1003131
"Marketing",072,525540
"Fees and insurances",073,929954
"Office equipment and consumables",074,372102
"Auditors remuneration",075,67377
"Other",076,945753
"Indirect taxation",077,392059
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,6783537
"Nontrading and capital items (total of items 80 to 83)",079,-58939
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,45
"Impairment of property and equipment~ software and other",082,-4268
"Other nontrading and capital items",083,-54716
"Share of profit / (loss) of associates and joint ventures",084,50636
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,6775233
"Direct taxation",086,1860038
"Profit / (loss) for the year (item 85 less 86)",087,4915196
"Equity holders of the company",088,4791364
"Preference shareholders and minority shareholders interest",089,1142
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,28186252
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,19328414
