Date,July 2018
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,33569262
"Shortterm negotiable securities",002,1626219
"Loans and advances to customers (total of items 4 to 13)",003,29942986
"Homeloans",004,7654626
"Commercial mortgages",005,2291281
"Credit cards",006,1532926
"Lease and instalment debtors",007,3711952
"Overdrafts",008,1928394
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,646698
"Trade~ other bills and bankers' acceptances",010,82205
"Term loans",011,7074373
"Factoring accounts",012,128442
"Other",013,4892089
"Government and other dated securities",014,2560669
"Less: interest income on trading assets allocated to trading revenue",015,560610
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,19776416
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,19265981
"Current accounts",018,2401569
"Savings deposits",019,961879
"Term and other deposits (total of items 21 and 22)",020,10535958
"Fixed and notice deposits",021,7834621
"Other",022,2701337
"Negotiable certificates of deposit",023,3756852
"Other deposits and loans",024,1609726
"Other liabilities",025,292458
"Term debt instruments",026,1390284
"Less: interest expense on trading liabilities allocated to trading revenue",027,1172308
"Net Interest Income (item 1 less item 16)",028,13792846
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,9170996
"Service charges",030,7079913
"Insurance commission",031,258822
"Exchange commission",032,336069
"Guarantees",033,101214
"Knowledge based fees",034,438826
"Other",035,956154
"Fee and commission expense (total of items 37 and 38)",036,1336619
"Brokerage fees paid",037,57742
"Other fees paid",038,1278877
"Net fee and commission income (item 29 less item 36)",039,7834377
"Net insurance premium revenue (total of items 41 and 42)",040,93916
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,136174
"Subsidiary companies",047,0
"Other",048,136174
"Net trading income / (loss) (total of items 50 to 55)",049,804859
"Foreign exchange",050,-517266
"Debt securities",051,768934
"Commodities",052,-828652
"Derivative instruments",053,1329154
"Equities",054,535818
"Other",055,-483128
"Other gains less losses (total of items 57 to 60)",056,397159
"Fair value gains and losses through profit and loss",057,396015
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,1144
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,151923
"Rental income",062,185594
"Other",063,-33671
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,9418407
"Gross operating income / (loss) (total of items 28 and 64)",065,23211253
Table 03
"Description of item",,
"Credit losses",066,2333450
"Operating expenses (total of items 68 to 76)",067,14617797
"Staff",068,8205578
"Computer processing",069,1650414
"Communication and travel",070,519318
"Occupation and accommodation",071,1024056
"Marketing",072,637894
"Fees and insurances",073,1071448
"Office equipment and consumables",074,426762
"Auditors remuneration",075,78026
"Other",076,1004302
"Indirect taxation",077,473041
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,5786966
"Nontrading and capital items (total of items 80 to 83)",079,826
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,0
"Impairment of property and equipment~ software and other",082,1754
"Other nontrading and capital items",083,-928
"Share of profit / (loss) of associates and joint ventures",084,46995
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,5834787
"Direct taxation",086,1488960
"Profit / (loss) for the year (item 85 less 86)",087,4345828
"Equity holders of the company",088,4219881
"Preference shareholders and minority shareholders interest",089,813
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,30511093
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,19406675
