Date,January 2018
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,32314916
"Shortterm negotiable securities",002,1846690
"Loans and advances to customers (total of items 4 to 13)",003,29232104
"Homeloans",004,7708333
"Commercial mortgages",005,2415763
"Credit cards",006,1547776
"Lease and instalment debtors",007,3648921
"Overdrafts",008,1962408
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,486878
"Trade~ other bills and bankers' acceptances",010,68058
"Term loans",011,6823335
"Factoring accounts",012,118016
"Other",013,4452617
"Government and other dated securities",014,1835174
"Less: interest income on trading assets allocated to trading revenue",015,599051
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,18555961
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,19354794
"Current accounts",018,2521810
"Savings deposits",019,943066
"Term and other deposits (total of items 21 and 22)",020,10701310
"Fixed and notice deposits",021,7756717
"Other",022,2944593
"Negotiable certificates of deposit",023,3545318
"Other deposits and loans",024,1643292
"Other liabilities",025,173504
"Term debt instruments",026,1371026
"Less: interest expense on trading liabilities allocated to trading revenue",027,2343364
"Net Interest Income (item 1 less item 16)",028,13758956
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,8716241
"Service charges",030,6833367
"Insurance commission",031,260076
"Exchange commission",032,293151
"Guarantees",033,37962
"Knowledge based fees",034,381657
"Other",035,910031
"Fee and commission expense (total of items 37 and 38)",036,1406815
"Brokerage fees paid",037,63296
"Other fees paid",038,1343518
"Net fee and commission income (item 29 less item 36)",039,7309426
"Net insurance premium revenue (total of items 41 and 42)",040,82719
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,-769
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,152523
"Subsidiary companies",047,0
"Other",048,152523
"Net trading income / (loss) (total of items 50 to 55)",049,1481755
"Foreign exchange",050,-393537
"Debt securities",051,-309264
"Commodities",052,317968
"Derivative instruments",053,1424866
"Equities",054,81358
"Other",055,360364
"Other gains less losses (total of items 57 to 60)",056,89248
"Fair value gains and losses through profit and loss",057,85350
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,3897
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,298710
"Rental income",062,193674
"Other",063,105036
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,9413611
"Gross operating income / (loss) (total of items 28 and 64)",065,23172567
Table 03
"Description of item",,
"Credit losses",066,2830038
"Operating expenses (total of items 68 to 76)",067,12658996
"Staff",068,7275071
"Computer processing",069,1395677
"Communication and travel",070,377841
"Occupation and accommodation",071,973603
"Marketing",072,394409
"Fees and insurances",073,725108
"Office equipment and consumables",074,409412
"Auditors remuneration",075,82639
"Other",076,1025236
"Indirect taxation",077,355281
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,7328252
"Nontrading and capital items (total of items 80 to 83)",079,32351
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,0
"Impairment of property and equipment~ software and other",082,-6612
"Other nontrading and capital items",083,38963
"Share of profit / (loss) of associates and joint ventures",084,42844
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,7403447
"Direct taxation",086,1860509
"Profit / (loss) for the year (item 85 less 86)",087,5542938
"Equity holders of the company",088,5413880
"Preference shareholders and minority shareholders interest",089,604
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,28595344
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,18898237
