Date,September 2018
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,33423182
"Shortterm negotiable securities",002,1577268
"Loans and advances to customers (total of items 4 to 13)",003,29777619
"Homeloans",004,7530554
"Commercial mortgages",005,2324361
"Credit cards",006,1522164
"Lease and instalment debtors",007,3656808
"Overdrafts",008,2000442
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,664157
"Trade~ other bills and bankers' acceptances",010,60968
"Term loans",011,7112479
"Factoring accounts",012,127765
"Other",013,4777920
"Government and other dated securities",014,2587338
"Less: interest income on trading assets allocated to trading revenue",015,519046
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,19116074
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,17949270
"Current accounts",018,2422556
"Savings deposits",019,940388
"Term and other deposits (total of items 21 and 22)",020,10251936
"Fixed and notice deposits",021,7491064
"Other",022,2760873
"Negotiable certificates of deposit",023,3730933
"Other deposits and loans",024,603454
"Other liabilities",025,334948
"Term debt instruments",026,2100699
"Less: interest expense on trading liabilities allocated to trading revenue",027,1268842
"Net Interest Income (item 1 less item 16)",028,14307109
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,9056544
"Service charges",030,7053667
"Insurance commission",031,263156
"Exchange commission",032,314997
"Guarantees",033,93991
"Knowledge based fees",034,322510
"Other",035,1008221
"Fee and commission expense (total of items 37 and 38)",036,1409616
"Brokerage fees paid",037,17223
"Other fees paid",038,1392394
"Net fee and commission income (item 29 less item 36)",039,7646927
"Net insurance premium revenue (total of items 41 and 42)",040,98335
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,-285
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,130860
"Subsidiary companies",047,0
"Other",048,130860
"Net trading income / (loss) (total of items 50 to 55)",049,505610
"Foreign exchange",050,-281087
"Debt securities",051,-528954
"Commodities",052,-748754
"Derivative instruments",053,2590515
"Equities",054,-605716
"Other",055,79606
"Other gains less losses (total of items 57 to 60)",056,343557
"Fair value gains and losses through profit and loss",057,342868
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,689
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,46514
"Rental income",062,183575
"Other",063,-137060
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,8771519
"Gross operating income / (loss) (total of items 28 and 64)",065,23078626
Table 03
"Description of item",,
"Credit losses",066,3306960
"Operating expenses (total of items 68 to 76)",067,13842921
"Staff",068,7928002
"Computer processing",069,1319742
"Communication and travel",070,498818
"Occupation and accommodation",071,1028988
"Marketing",072,575893
"Fees and insurances",073,586966
"Office equipment and consumables",074,413484
"Auditors remuneration",075,75947
"Other",076,1415080
"Indirect taxation",077,265738
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,5663009
"Nontrading and capital items (total of items 80 to 83)",079,42770
"Goodwill (impairment / realisation)",080,-1287
"Impairment of investments",081,-128
"Impairment of property and equipment~ software and other",082,-70826
"Other nontrading and capital items",083,115011
"Share of profit / (loss) of associates and joint ventures",084,2896
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,5708674
"Direct taxation",086,1476906
"Profit / (loss) for the year (item 85 less 86)",087,4231769
"Equity holders of the company",088,4238103
"Preference shareholders and minority shareholders interest",089,48309
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,28684031
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,17812328
