Date,April 2019
Institution,TOTAL BANKS
Form Type,BA120-BA120 Forms
Values are in R'000 (thousands)

Table 1
"Description of item",,-
"Interest and similar income (total of items 2, 3 and 14, less item 15)",001,35643157
"Shortterm negotiable securities",002,1898704
"Loans and advances to customers (total of items 4 to 13)",003,31759374
"Homeloans",004,7855456
"Commercial mortgages",005,2460494
"Credit cards",006,1493112
"Lease and instalment debtors",007,3874740
"Overdrafts",008,2082988
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,614356
"Trade, other bills and bankers' acceptances",010,59618
"Term loans",011,7698302
"Factoring accounts",012,128778
"Other",013,5491533
"Government and other dated securities",014,2629333
"Less: interest income on trading assets allocated to trading revenue",015,644256
"Interest expense and similar charges (total of items 17, 25 and 26, less item 27)",016,21307873
"Deposits, current accounts and other (total of items 18 to 20, 23 and 24)",017,20759363
"Current accounts",018,2440476
"Savings deposits",019,1015449
"Term and other deposits (total of items 21 and 22)",020,11438708
"Fixed and notice deposits",021,8104590
"Other",022,3334118
"Negotiable certificates of deposit",023,3916394
"Other deposits and loans",024,1948336
"Other liabilities",025,318254
"Term debt instruments",026,1543708
"Less: interest expense on trading liabilities allocated to trading revenue",027,1313454
"Net Interest Income (item 1 less item 16)",028,14335283
Table 2
"Description of item",,-
"Fee and commission income (total of items 30 to 35)",029,9553209
"Service charges",030,7441521
"Insurance commission",031,17469
"Exchange commission",032,341139
"Guarantees",033,93561
"Knowledge based fees",034,349981
"Other",035,1309539
"Fee and commission expense (total of items 37 and 38)",036,1443075
"Brokerage fees paid",037,88185
"Other fees paid",038,1354889
"Net fee and commission income (item 29 less item 36)",039,8110134
"Net insurance premium revenue (total of items 41 and 42)",040,139667
"Insurance premium revenue",041,-
"Insurance premium ceded to reinsurers",042,-
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,-
"Reinsurance recoveries",045,-
"Dividend income (total of items 47 and 48)",046,537347
"Subsidiary companies",047,410035
"Other",048,127312
"Net trading income / (loss) (total of items 50 to 55)",049,1564343
"Foreign exchange",050,-5430531
"Debt securities",051,-1084218
"Commodities",052,-251129
"Derivative instruments",053,1638819
"Equities",054,938529
"Other",055,5752873
"Other gains less losses (total of items 57 to 60)",056,67191
"Fair value gains and losses through profit and loss",057,37779
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,29413
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,521663
"Rental income",062,191642
"Other",063,330021
"Non Interest revenue (total of items 39, 40, 43, 46, 49, 56 and 61)",064,10940346
"Gross operating income / (loss) (total of items 28 and 64)",065,25275629
Table 3
"Description of item",,-
"Credit losses",066,3142227
"Operating expenses (total of items 68 to 76)",067,14596014
"Staff",068,8439143
"Computer processing",069,1713359
"Communication and travel",070,489024
"Occupation and accommodation",071,896251
"Marketing",072,502567
"Fees and insurances",073,1015361
"Office equipment and consumables",074,515301
"Auditors remuneration",075,108980
"Other",076,916028
"Indirect taxation",077,378869
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66, 67 and 77)",078,7158521
"Nontrading and capital items (total of items 80 to 83)",079,-23535
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-4031
"Impairment of property and equipment, software and other",082,-26412
"Other nontrading and capital items",083,6908
"Share of profit / (loss) of associates and joint ventures",084,111
"Profit / (loss) before income tax (total of items 78, 79 and 84)",085,7135097
"Direct taxation",086,1550204
"Profit / (loss) for the year (item 85 less 86)",087,5584892
"Equity holders of the company",088,5508663
"Minority interest",089,37041
"Interest received on interest bearing loans and advances as reported in item 100 of the form BA 100",090,32724651
"Interest paid on interest bearing deposits as reported in item 110 of the form BA 100",091,22208592
