Date,December 2019
Institution,TOTAL BANKS
Form Type,BA120-BA120 Forms
Values are in R'000 (thousands)

Table 1
"Description of item",,-
"Interest and similar income (total of items 2, 3 and 14, less item 15)",001,37091236
"Shortterm negotiable securities",002,1582085
"Loans and advances to customers (total of items 4 to 13)",003,33281045
"Homeloans",004,8180250
"Commercial mortgages",005,2593660
"Credit cards",006,1672879
"Lease and instalment debtors",007,4057039
"Overdrafts",008,2037296
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,656058
"Trade, other bills and bankers' acceptances",010,63633
"Term loans",011,8492617
"Factoring accounts",012,148647
"Other",013,5378965
"Government and other dated securities",014,2712717
"Less: interest income on trading assets allocated to trading revenue",015,484612
"Interest expense and similar charges (total of items 17, 25 and 26, less item 27)",016,21403387
"Deposits, current accounts and other (total of items 18 to 20, 23 and 24)",017,21537647
"Current accounts",018,2562214
"Savings deposits",019,1173230
"Term and other deposits (total of items 21 and 22)",020,11677699
"Fixed and notice deposits",021,8354916
"Other",022,3322783
"Negotiable certificates of deposit",023,3752613
"Other deposits and loans",024,2371891
"Other liabilities",025,125212
"Term debt instruments",026,1438379
"Less: interest expense on trading liabilities allocated to trading revenue",027,1697851
"Net Interest Income (item 1 less item 16)",028,15687851
Table 2
"Description of item",,-
"Fee and commission income (total of items 30 to 35)",029,10867307
"Service charges",030,8418904
"Insurance commission",031,278873
"Exchange commission",032,367224
"Guarantees",033,98357
"Knowledge based fees",034,362903
"Other",035,1341046
"Fee and commission expense (total of items 37 and 38)",036,1695559
"Brokerage fees paid",037,48139
"Other fees paid",038,1647421
"Net fee and commission income (item 29 less item 36)",039,9171748
"Net insurance premium revenue (total of items 41 and 42)",040,204390
"Insurance premium revenue",041,-
"Insurance premium ceded to reinsurers",042,-
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,-
"Reinsurance recoveries",045,-
"Dividend income (total of items 47 and 48)",046,775232
"Subsidiary companies",047,498665
"Other",048,276567
"Net trading income / (loss) (total of items 50 to 55)",049,1204136
"Foreign exchange",050,77697
"Debt securities",051,-1543887
"Commodities",052,-63155
"Derivative instruments",053,1856986
"Equities",054,735235
"Other",055,141260
"Other gains less losses (total of items 57 to 60)",056,385822
"Fair value gains and losses through profit and loss",057,372076
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,13747
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,546226
"Rental income",062,234971
"Other",063,311255
"Non Interest revenue (total of items 39, 40, 43, 46, 49, 56 and 61)",064,12287553
"Gross operating income / (loss) (total of items 28 and 64)",065,27975404
Table 3
"Description of item",,-
"Credit losses",066,3562983
"Operating expenses (total of items 68 to 76)",067,14005067
"Staff",068,7093731
"Computer processing",069,1836148
"Communication and travel",070,507554
"Occupation and accommodation",071,742851
"Marketing",072,628525
"Fees and insurances",073,1198212
"Office equipment and consumables",074,509909
"Auditors remuneration",075,31208
"Other",076,1456929
"Indirect taxation",077,334427
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66, 67 and 77)",078,10072926
"Nontrading and capital items (total of items 80 to 83)",079,-416289
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-12805
"Impairment of property and equipment, software and other",082,-366287
"Other nontrading and capital items",083,-37197
"Share of profit / (loss) of associates and joint ventures",084,55754
"Profit / (loss) before income tax (total of items 78, 79 and 84)",085,9712391
"Direct taxation",086,2295526
"Profit / (loss) for the year (item 85 less 86)",087,7416865
"Equity holders of the company",088,7569894
"Minority interest",089,-225364
"Interest received on interest bearing loans and advances as reported in item 100 of the form BA 100",090,33389065
"Interest paid on interest bearing deposits as reported in item 110 of the form BA 100",091,20453575
