Date,February 2018
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,29694899
"Shortterm negotiable securities",002,1646739
"Loans and advances to customers (total of items 4 to 13)",003,26802039
"Homeloans",004,7029372
"Commercial mortgages",005,2065879
"Credit cards",006,1671484
"Lease and instalment debtors",007,3358784
"Overdrafts",008,1854032
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,409304
"Trade~ other bills and bankers' acceptances",010,60651
"Term loans",011,6304307
"Factoring accounts",012,97470
"Other",013,3950758
"Government and other dated securities",014,1794110
"Less: interest income on trading assets allocated to trading revenue",015,547988
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,17014521
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,17520365
"Current accounts",018,2223450
"Savings deposits",019,821892
"Term and other deposits (total of items 21 and 22)",020,9876253
"Fixed and notice deposits",021,7201974
"Other",022,2674279
"Negotiable certificates of deposit",023,3116950
"Other deposits and loans",024,1481820
"Other liabilities",025,272041
"Term debt instruments",026,1180980
"Less: interest expense on trading liabilities allocated to trading revenue",027,1958868
"Net Interest Income (item 1 less item 16)",028,12680377
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,8364711
"Service charges",030,6500566
"Insurance commission",031,281037
"Exchange commission",032,273956
"Guarantees",033,124633
"Knowledge based fees",034,310425
"Other",035,874095
"Fee and commission expense (total of items 37 and 38)",036,1309718
"Brokerage fees paid",037,54467
"Other fees paid",038,1255252
"Net fee and commission income (item 29 less item 36)",039,7054993
"Net insurance premium revenue (total of items 41 and 42)",040,81134
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,-422
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,135381
"Subsidiary companies",047,0
"Other",048,135381
"Net trading income / (loss) (total of items 50 to 55)",049,1947012
"Foreign exchange",050,908713
"Debt securities",051,892535
"Commodities",052,-619224
"Derivative instruments",053,322628
"Equities",054,484405
"Other",055,-42047
"Other gains less losses (total of items 57 to 60)",056,2009
"Fair value gains and losses through profit and loss",057,-62088
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,64097
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,571171
"Rental income",062,185982
"Other",063,385189
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,9791278
"Gross operating income / (loss) (total of items 28 and 64)",065,22471656
Table 03
"Description of item",,
"Credit losses",066,2593367
"Operating expenses (total of items 68 to 76)",067,13673637
"Staff",068,7758168
"Computer processing",069,1564011
"Communication and travel",070,459245
"Occupation and accommodation",071,982659
"Marketing",072,492652
"Fees and insurances",073,724712
"Office equipment and consumables",074,412096
"Auditors remuneration",075,64563
"Other",076,1215533
"Indirect taxation",077,314226
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,5890426
"Nontrading and capital items (total of items 80 to 83)",079,15201
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,0
"Impairment of property and equipment~ software and other",082,17
"Other nontrading and capital items",083,15184
"Share of profit / (loss) of associates and joint ventures",084,47935
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,5953563
"Direct taxation",086,1518745
"Profit / (loss) for the year (item 85 less 86)",087,4434817
"Equity holders of the company",088,4242708
"Preference shareholders and minority shareholders interest",089,116582
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,25822853
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,17129471
