Date,May 2018
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,32964959
"Shortterm negotiable securities",002,1199562
"Loans and advances to customers (total of items 4 to 13)",003,29972112
"Homeloans",004,7844293
"Commercial mortgages",005,2412173
"Credit cards",006,1552564
"Lease and instalment debtors",007,3662023
"Overdrafts",008,1915348
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,445920
"Trade~ other bills and bankers' acceptances",010,78392
"Term loans",011,7230398
"Factoring accounts",012,121418
"Other",013,4709582
"Government and other dated securities",014,2330336
"Less: interest income on trading assets allocated to trading revenue",015,537052
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,19144194
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,19113857
"Current accounts",018,2289090
"Savings deposits",019,888185
"Term and other deposits (total of items 21 and 22)",020,10747294
"Fixed and notice deposits",021,7969017
"Other",022,2778276
"Negotiable certificates of deposit",023,3682103
"Other deposits and loans",024,1507186
"Other liabilities",025,312291
"Term debt instruments",026,1412121
"Less: interest expense on trading liabilities allocated to trading revenue",027,1694074
"Net Interest Income (item 1 less item 16)",028,13820764
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,9314162
"Service charges",030,6977834
"Insurance commission",031,288618
"Exchange commission",032,331616
"Guarantees",033,79517
"Knowledge based fees",034,355141
"Other",035,1281436
"Fee and commission expense (total of items 37 and 38)",036,1418960
"Brokerage fees paid",037,45061
"Other fees paid",038,1373899
"Net fee and commission income (item 29 less item 36)",039,7895204
"Net insurance premium revenue (total of items 41 and 42)",040,81335
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,186698
"Subsidiary companies",047,7000
"Other",048,179698
"Net trading income / (loss) (total of items 50 to 55)",049,1152624
"Foreign exchange",050,239831
"Debt securities",051,-478283
"Commodities",052,-52665
"Derivative instruments",053,1771335
"Equities",054,732252
"Other",055,-1059845
"Other gains less losses (total of items 57 to 60)",056,359966
"Fair value gains and losses through profit and loss",057,183090
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,176875
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,327074
"Rental income",062,175641
"Other",063,151434
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,10002900
"Gross operating income / (loss) (total of items 28 and 64)",065,23823665
Table 03
"Description of item",,
"Credit losses",066,3383690
"Operating expenses (total of items 68 to 76)",067,13575908
"Staff",068,7548936
"Computer processing",069,1517623
"Communication and travel",070,454213
"Occupation and accommodation",071,1003207
"Marketing",072,601106
"Fees and insurances",073,1038485
"Office equipment and consumables",074,484813
"Auditors remuneration",075,75426
"Other",076,852096
"Indirect taxation",077,431804
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,6432263
"Nontrading and capital items (total of items 80 to 83)",079,-6217
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,0
"Impairment of property and equipment~ software and other",082,-999
"Other nontrading and capital items",083,-5218
"Share of profit / (loss) of associates and joint ventures",084,58744
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,6484790
"Direct taxation",086,1309532
"Profit / (loss) for the year (item 85 less 86)",087,5175259
"Equity holders of the company",088,5120770
"Preference shareholders and minority shareholders interest",089,862
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,28763848
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,18598263
