Date,June 2018
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,32224542
"Shortterm negotiable securities",002,2219052
"Loans and advances to customers (total of items 4 to 13)",003,28393684
"Homeloans",004,7707625
"Commercial mortgages",005,2267006
"Credit cards",006,1553107
"Lease and instalment debtors",007,3605200
"Overdrafts",008,1956233
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,450678
"Trade~ other bills and bankers' acceptances",010,71861
"Term loans",011,7160882
"Factoring accounts",012,118446
"Other",013,3502645
"Government and other dated securities",014,2174733
"Less: interest income on trading assets allocated to trading revenue",015,562928
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,18101185
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,17652289
"Current accounts",018,2231857
"Savings deposits",019,955870
"Term and other deposits (total of items 21 and 22)",020,10127503
"Fixed and notice deposits",021,7455222
"Other",022,2672281
"Negotiable certificates of deposit",023,3653376
"Other deposits and loans",024,683682
"Other liabilities",025,353125
"Term debt instruments",026,1305071
"Less: interest expense on trading liabilities allocated to trading revenue",027,1209299
"Net Interest Income (item 1 less item 16)",028,14123357
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,9256629
"Service charges",030,6848874
"Insurance commission",031,276414
"Exchange commission",032,335035
"Guarantees",033,105149
"Knowledge based fees",034,669580
"Other",035,1021578
"Fee and commission expense (total of items 37 and 38)",036,1331848
"Brokerage fees paid",037,33639
"Other fees paid",038,1298210
"Net fee and commission income (item 29 less item 36)",039,7924781
"Net insurance premium revenue (total of items 41 and 42)",040,78037
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,719101
"Subsidiary companies",047,420000
"Other",048,299101
"Net trading income / (loss) (total of items 50 to 55)",049,2046431
"Foreign exchange",050,1030592
"Debt securities",051,1040337
"Commodities",052,585082
"Derivative instruments",053,-1428483
"Equities",054,696549
"Other",055,122352
"Other gains less losses (total of items 57 to 60)",056,-98669
"Fair value gains and losses through profit and loss",057,-77427
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,-21243
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,712118
"Rental income",062,197530
"Other",063,514588
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,11381801
"Gross operating income / (loss) (total of items 28 and 64)",065,25505156
Table 03
"Description of item",,
"Credit losses",066,2473096
"Operating expenses (total of items 68 to 76)",067,13700455
"Staff",068,7449964
"Computer processing",069,1429690
"Communication and travel",070,599755
"Occupation and accommodation",071,1027480
"Marketing",072,637583
"Fees and insurances",073,894201
"Office equipment and consumables",074,394763
"Auditors remuneration",075,104385
"Other",076,1162633
"Indirect taxation",077,333893
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,8997711
"Nontrading and capital items (total of items 80 to 83)",079,-196761
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,0
"Impairment of property and equipment~ software and other",082,-187313
"Other nontrading and capital items",083,-9448
"Share of profit / (loss) of associates and joint ventures",084,248228
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,9049178
"Direct taxation",086,2121991
"Profit / (loss) for the year (item 85 less 86)",087,6927187
"Equity holders of the company",088,6821403
"Preference shareholders and minority shareholders interest",089,49048
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,28693001
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,16570387
