Date,August 2014
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,22500725
"Shortterm negotiable securities",002,1013060
"Loans and advances to customers (total of items 4 to 13)",003,20766932
"Homeloans",004,6072928
"Commercial mortgages",005,2000596
"Credit cards",006,1218333
"Lease and instalment debtors",007,2895469
"Overdrafts",008,1321088
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,234744
"Trade~ other bills and bankers' acceptances",010,46190
"Term loans",011,5388672
"Factoring accounts",012,82643
"Other",013,1506272
"Government and other dated securities",014,1872667
"Less: interest income on trading assets allocated to trading revenue",015,1151936
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,11352516
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,12315281
"Current accounts",018,1604669
"Savings deposits",019,570042
"Term and other deposits (total of items 21 and 22)",020,7085336
"Fixed and notice deposits",021,4579571
"Other",022,2505765
"Negotiable certificates of deposit",023,1940457
"Other deposits and loans",024,1114775
"Other liabilities",025,222593
"Term debt instruments",026,939892
"Less: interest expense on trading liabilities allocated to trading revenue",027,2125247
"Net Interest Income (item 1 less item 16)",028,11148209
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,6758113
"Service charges",030,5342406
"Insurance commission",031,289495
"Exchange commission",032,177486
"Guarantees",033,74962
"Knowledge based fees",034,449660
"Other",035,424104
"Fee and commission expense (total of items 37 and 38)",036,597848
"Brokerage fees paid",037,29469
"Other fees paid",038,568379
"Net fee and commission income (item 29 less item 36)",039,6160265
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,80846
"Subsidiary companies",047,0
"Other",048,80846
"Net trading income / (loss) (total of items 50 to 55)",049,1311431
"Foreign exchange",050,451339
"Debt securities",051,632019
"Commodities",052,20735
"Derivative instruments",053,-484139
"Equities",054,207284
"Other",055,484193
"Other gains less losses (total of items 57 to 60)",056,60111
"Fair value gains and losses through profit and loss",057,45839
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,14272
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,147364
"Rental income",062,102674
"Other",063,44691
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,7760018
"Gross operating income / (loss) (total of items 28 and 64)",065,18908229
Table 03
"Description of item",,
"Credit losses",066,3132968
"Operating expenses (total of items 68 to 76)",067,10690614
"Staff",068,6172429
"Computer processing",069,1105955
"Communication and travel",070,395925
"Occupation and accommodation",071,875979
"Marketing",072,430529
"Fees and insurances",073,550940
"Office equipment and consumables",074,299921
"Auditors remuneration",075,51317
"Other",076,807619
"Indirect taxation",077,303367
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,4781281
"Nontrading and capital items (total of items 80 to 83)",079,-8768
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,87
"Impairment of property and equipment~ software and other",082,-5849
"Other nontrading and capital items",083,-3006
"Share of profit / (loss) of associates and joint ventures",084,0
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,4772513
"Direct taxation",086,1181473
"Profit / (loss) for the year (item 85 less 86)",087,3591041
"Equity holders of the company",088,3476112
"Preference shareholders and minority shareholders interest",089,-246
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,20891440
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,28990603
