Date,July 2014
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,22152130
"Shortterm negotiable securities",002,1069562
"Loans and advances to customers (total of items 4 to 13)",003,21202290
"Homeloans",004,5968541
"Commercial mortgages",005,1981456
"Credit cards",006,1235745
"Lease and instalment debtors",007,2928361
"Overdrafts",008,1386889
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,232578
"Trade~ other bills and bankers' acceptances",010,47311
"Term loans",011,5532027
"Factoring accounts",012,87365
"Other",013,1802018
"Government and other dated securities",014,1228695
"Less: interest income on trading assets allocated to trading revenue",015,1348418
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,11332310
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,12479473
"Current accounts",018,1623567
"Savings deposits",019,539781
"Term and other deposits (total of items 21 and 22)",020,6976747
"Fixed and notice deposits",021,4585083
"Other",022,2391664
"Negotiable certificates of deposit",023,2014875
"Other deposits and loans",024,1324505
"Other liabilities",025,-6832
"Term debt instruments",026,944904
"Less: interest expense on trading liabilities allocated to trading revenue",027,2085236
"Net Interest Income (item 1 less item 16)",028,10819821
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,7455780
"Service charges",030,5413746
"Insurance commission",031,293042
"Exchange commission",032,330128
"Guarantees",033,93780
"Knowledge based fees",034,352241
"Other",035,972846
"Fee and commission expense (total of items 37 and 38)",036,950010
"Brokerage fees paid",037,23338
"Other fees paid",038,926672
"Net fee and commission income (item 29 less item 36)",039,6505770
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,191801
"Subsidiary companies",047,30000
"Other",048,161801
"Net trading income / (loss) (total of items 50 to 55)",049,1747159
"Foreign exchange",050,552378
"Debt securities",051,627255
"Commodities",052,56663
"Derivative instruments",053,364980
"Equities",054,360766
"Other",055,-214883
"Other gains less losses (total of items 57 to 60)",056,-10425
"Fair value gains and losses through profit and loss",057,-10021
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,-405
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,93195
"Rental income",062,98385
"Other",063,-5190
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,8527501
"Gross operating income / (loss) (total of items 28 and 64)",065,19347322
Table 03
"Description of item",,
"Credit losses",066,6221522
"Operating expenses (total of items 68 to 76)",067,10703062
"Staff",068,6005449
"Computer processing",069,1305279
"Communication and travel",070,436978
"Occupation and accommodation",071,854251
"Marketing",072,429669
"Fees and insurances",073,534838
"Office equipment and consumables",074,298801
"Auditors remuneration",075,55039
"Other",076,782762
"Indirect taxation",077,317350
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,2105388
"Nontrading and capital items (total of items 80 to 83)",079,-38467
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,88
"Impairment of property and equipment~ software and other",082,-26853
"Other nontrading and capital items",083,-11702
"Share of profit / (loss) of associates and joint ventures",084,0
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,2066920
"Direct taxation",086,329797
"Profit / (loss) for the year (item 85 less 86)",087,1737124
"Equity holders of the company",088,1455261
"Preference shareholders and minority shareholders interest",089,159900
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,20861241
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,17347451
