Date,September 2014
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,21656576
"Shortterm negotiable securities",002,1125548
"Loans and advances to customers (total of items 4 to 13)",003,21690710
"Homeloans",004,5886481
"Commercial mortgages",005,1953991
"Credit cards",006,1170636
"Lease and instalment debtors",007,2921268
"Overdrafts",008,1210860
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,234550
"Trade~ other bills and bankers' acceptances",010,45755
"Term loans",011,5512451
"Factoring accounts",012,92033
"Other",013,2662684
"Government and other dated securities",014,471447
"Less: interest income on trading assets allocated to trading revenue",015,1631130
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,10601309
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,12419859
"Current accounts",018,1631983
"Savings deposits",019,565022
"Term and other deposits (total of items 21 and 22)",020,6945009
"Fixed and notice deposits",021,4517728
"Other",022,2427281
"Negotiable certificates of deposit",023,2036085
"Other deposits and loans",024,1241759
"Other liabilities",025,-113649
"Term debt instruments",026,584808
"Less: interest expense on trading liabilities allocated to trading revenue",027,2289709
"Net Interest Income (item 1 less item 16)",028,11055267
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,6916663
"Service charges",030,5000620
"Insurance commission",031,284903
"Exchange commission",032,191972
"Guarantees",033,99485
"Knowledge based fees",034,408655
"Other",035,931031
"Fee and commission expense (total of items 37 and 38)",036,970855
"Brokerage fees paid",037,32496
"Other fees paid",038,938358
"Net fee and commission income (item 29 less item 36)",039,5945808
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,2495595
"Subsidiary companies",047,2400000
"Other",048,95595
"Net trading income / (loss) (total of items 50 to 55)",049,1600094
"Foreign exchange",050,620086
"Debt securities",051,-606767
"Commodities",052,92252
"Derivative instruments",053,382398
"Equities",054,1136217
"Other",055,-24092
"Other gains less losses (total of items 57 to 60)",056,-518765
"Fair value gains and losses through profit and loss",057,-540414
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,21649
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,958628
"Rental income",062,99778
"Other",063,858849
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,10481358
"Gross operating income / (loss) (total of items 28 and 64)",065,21536625
Table 03
"Description of item",,
"Credit losses",066,-292840
"Operating expenses (total of items 68 to 76)",067,10478609
"Staff",068,5901744
"Computer processing",069,983179
"Communication and travel",070,464512
"Occupation and accommodation",071,844367
"Marketing",072,414310
"Fees and insurances",073,557247
"Office equipment and consumables",074,322738
"Auditors remuneration",075,57031
"Other",076,933480
"Indirect taxation",077,297412
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,11053440
"Nontrading and capital items (total of items 80 to 83)",079,-1420233
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,107
"Impairment of property and equipment~ software and other",082,-43512
"Other nontrading and capital items",083,-1376828
"Share of profit / (loss) of associates and joint ventures",084,0
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,9633207
"Direct taxation",086,6112777
"Profit / (loss) for the year (item 85 less 86)",087,3520430
"Equity holders of the company",088,3410409
"Preference shareholders and minority shareholders interest",089,1454
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,21026467
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,12312830
