Date,April 2016
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,27982829
"Shortterm negotiable securities",002,1345521
"Loans and advances to customers (total of items 4 to 13)",003,26824433
"Homeloans",004,7192644
"Commercial mortgages",005,2736009
"Credit cards",006,1490648
"Lease and instalment debtors",007,3357540
"Overdrafts",008,1674778
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,426691
"Trade~ other bills and bankers' acceptances",010,43343
"Term loans",011,6468991
"Factoring accounts",012,108295
"Other",013,3325495
"Government and other dated securities",014,551450
"Less: interest income on trading assets allocated to trading revenue",015,738574
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,15389561
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,16559811
"Current accounts",018,2452322
"Savings deposits",019,812833
"Term and other deposits (total of items 21 and 22)",020,10039996
"Fixed and notice deposits",021,6632133
"Other",022,3407864
"Negotiable certificates of deposit",023,2327665
"Other deposits and loans",024,926998
"Other liabilities",025,-41859
"Term debt instruments",026,1055605
"Less: interest expense on trading liabilities allocated to trading revenue",027,2183996
"Net Interest Income (item 1 less item 16)",028,12593268
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,7786739
"Service charges",030,5968931
"Insurance commission",031,295596
"Exchange commission",032,269618
"Guarantees",033,83343
"Knowledge based fees",034,244570
"Other",035,924681
"Fee and commission expense (total of items 37 and 38)",036,1161393
"Brokerage fees paid",037,59582
"Other fees paid",038,1101811
"Net fee and commission income (item 29 less item 36)",039,6625345
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,-477
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,111323
"Subsidiary companies",047,11866
"Other",048,99457
"Net trading income / (loss) (total of items 50 to 55)",049,1373583
"Foreign exchange",050,345612
"Debt securities",051,403089
"Commodities",052,157089
"Derivative instruments",053,-146118
"Equities",054,282675
"Other",055,331234
"Other gains less losses (total of items 57 to 60)",056,-15768
"Fair value gains and losses through profit and loss",057,-18275
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,2507
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,339206
"Rental income",062,146933
"Other",063,192273
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,8433214
"Gross operating income / (loss) (total of items 28 and 64)",065,21026483
Table 03
"Description of item",,
"Credit losses",066,2282199
"Operating expenses (total of items 68 to 76)",067,11931357
"Staff",068,6781979
"Computer processing",069,1405286
"Communication and travel",070,363211
"Occupation and accommodation",071,918665
"Marketing",072,454568
"Fees and insurances",073,684762
"Office equipment and consumables",074,341705
"Auditors remuneration",075,69951
"Other",076,911232
"Indirect taxation",077,331101
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,6481825
"Nontrading and capital items (total of items 80 to 83)",079,-68799
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-2582
"Impairment of property and equipment~ software and other",082,-1118
"Other nontrading and capital items",083,-65100
"Share of profit / (loss) of associates and joint ventures",084,0
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,6413027
"Direct taxation",086,1436052
"Profit / (loss) for the year (item 85 less 86)",087,4976975
"Equity holders of the company",088,4806647
"Preference shareholders and minority shareholders interest",089,1432
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,25734241
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,15108770
