Date,September 2016
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,29222356
"Shortterm negotiable securities",002,1543920
"Loans and advances to customers (total of items 4 to 13)",003,27213090
"Homeloans",004,7274502
"Commercial mortgages",005,2863432
"Credit cards",006,1300237
"Lease and instalment debtors",007,3355835
"Overdrafts",008,1626007
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,365027
"Trade~ other bills and bankers' acceptances",010,40800
"Term loans",011,6879926
"Factoring accounts",012,112478
"Other",013,3394843
"Government and other dated securities",014,1590291
"Less: interest income on trading assets allocated to trading revenue",015,1124946
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,16654812
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,17964640
"Current accounts",018,2300905
"Savings deposits",019,844792
"Term and other deposits (total of items 21 and 22)",020,9526145
"Fixed and notice deposits",021,6192121
"Other",022,3334023
"Negotiable certificates of deposit",023,3145400
"Other deposits and loans",024,2147399
"Other liabilities",025,136002
"Term debt instruments",026,963278
"Less: interest expense on trading liabilities allocated to trading revenue",027,2409107
"Net Interest Income (item 1 less item 16)",028,12567544
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,8172543
"Service charges",030,6092544
"Insurance commission",031,306078
"Exchange commission",032,264435
"Guarantees",033,88207
"Knowledge based fees",034,394320
"Other",035,1026958
"Fee and commission expense (total of items 37 and 38)",036,1203921
"Brokerage fees paid",037,16861
"Other fees paid",038,1187060
"Net fee and commission income (item 29 less item 36)",039,6968622
"Net insurance premium revenue (total of items 41 and 42)",040,44347
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,17754
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,326891
"Subsidiary companies",047,250000
"Other",048,76891
"Net trading income / (loss) (total of items 50 to 55)",049,1966621
"Foreign exchange",050,1162206
"Debt securities",051,495477
"Commodities",052,-677053
"Derivative instruments",053,703342
"Equities",054,216828
"Other",055,65824
"Other gains less losses (total of items 57 to 60)",056,638989
"Fair value gains and losses through profit and loss",057,602835
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,36154
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,-85823
"Rental income",062,142994
"Other",063,-228816
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,9877403
"Gross operating income / (loss) (total of items 28 and 64)",065,22444947
Table 03
"Description of item",,
"Credit losses",066,2367743
"Operating expenses (total of items 68 to 76)",067,12709665
"Staff",068,7059755
"Computer processing",069,1439723
"Communication and travel",070,403528
"Occupation and accommodation",071,968281
"Marketing",072,557743
"Fees and insurances",073,587356
"Office equipment and consumables",074,392768
"Auditors remuneration",075,69825
"Other",076,1230685
"Indirect taxation",077,419494
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,6948044
"Nontrading and capital items (total of items 80 to 83)",079,-57967
"Goodwill (impairment / realisation)",080,-50730
"Impairment of investments",081,-14
"Impairment of property and equipment~ software and other",082,-1903
"Other nontrading and capital items",083,-5321
"Share of profit / (loss) of associates and joint ventures",084,-738
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,6889339
"Direct taxation",086,1542375
"Profit / (loss) for the year (item 85 less 86)",087,5346966
"Equity holders of the company",088,5263557
"Preference shareholders and minority shareholders interest",089,1313
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,27454313
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,17882516
