Date,August 2016
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,30019247
"Shortterm negotiable securities",002,1564484
"Loans and advances to customers (total of items 4 to 13)",003,25896816
"Homeloans",004,7500037
"Commercial mortgages",005,2891556
"Credit cards",006,1285764
"Lease and instalment debtors",007,3427248
"Overdrafts",008,1738093
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,427251
"Trade~ other bills and bankers' acceptances",010,50140
"Term loans",011,6864227
"Factoring accounts",012,112036
"Other",013,1600464
"Government and other dated securities",014,2073411
"Less: interest income on trading assets allocated to trading revenue",015,-484536
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,17542321
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,17665452
"Current accounts",018,2224758
"Savings deposits",019,844700
"Term and other deposits (total of items 21 and 22)",020,9739822
"Fixed and notice deposits",021,6396475
"Other",022,3343349
"Negotiable certificates of deposit",023,3074027
"Other deposits and loans",024,1782144
"Other liabilities",025,-377402
"Term debt instruments",026,1221863
"Less: interest expense on trading liabilities allocated to trading revenue",027,967592
"Net Interest Income (item 1 less item 16)",028,12476926
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,8114264
"Service charges",030,6109527
"Insurance commission",031,330896
"Exchange commission",032,290726
"Guarantees",033,88672
"Knowledge based fees",034,350983
"Other",035,943462
"Fee and commission expense (total of items 37 and 38)",036,1379718
"Brokerage fees paid",037,37255
"Other fees paid",038,1342463
"Net fee and commission income (item 29 less item 36)",039,6734545
"Net insurance premium revenue (total of items 41 and 42)",040,41782
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,-17754
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,153764
"Subsidiary companies",047,107000
"Other",048,46764
"Net trading income / (loss) (total of items 50 to 55)",049,1210021
"Foreign exchange",050,706144
"Debt securities",051,-107838
"Commodities",052,304213
"Derivative instruments",053,207568
"Equities",054,-221050
"Other",055,320983
"Other gains less losses (total of items 57 to 60)",056,-640461
"Fair value gains and losses through profit and loss",057,-659326
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,18865
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,1226756
"Rental income",062,171091
"Other",063,1055666
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,8708654
"Gross operating income / (loss) (total of items 28 and 64)",065,21185579
Table 03
"Description of item",,
"Credit losses",066,2534405
"Operating expenses (total of items 68 to 76)",067,12045074
"Staff",068,6753379
"Computer processing",069,1243305
"Communication and travel",070,472170
"Occupation and accommodation",071,931308
"Marketing",072,538397
"Fees and insurances",073,814479
"Office equipment and consumables",074,342222
"Auditors remuneration",075,58279
"Other",076,891533
"Indirect taxation",077,432272
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,6173828
"Nontrading and capital items (total of items 80 to 83)",079,-1871042
"Goodwill (impairment / realisation)",080,-1895943
"Impairment of investments",081,300146
"Impairment of property and equipment~ software and other",082,-344398
"Other nontrading and capital items",083,69152
"Share of profit / (loss) of associates and joint ventures",084,25473
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,4328259
"Direct taxation",086,1490016
"Profit / (loss) for the year (item 85 less 86)",087,2838241
"Equity holders of the company",088,2575854
"Preference shareholders and minority shareholders interest",089,119831
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,27384248
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,18818390
