Date,June 2022
Institution,TOTAL BANKS
Form Type,BA120-BA120 Forms
Values are in R'000 (thousands)

Table 1
"Description of item",,-
"Interest and similar income (total of items 2, 3 and 14, less item 15)",001,34338424
"Shortterm negotiable securities",002,1251142
"Loans and advances to customers (total of items 4 to 13)",003,29647658
"Homeloans",004,7491208
"Commercial mortgages",005,2315459
"Credit cards",006,1477700
"Lease and instalment debtors",007,3786505
"Overdrafts",008,1989989
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,549319
"Trade, other bills and bankers' acceptances",010,43553
"Term loans",011,7440797
"Factoring accounts",012,136256
"Other",013,4416872
"Government and other dated securities",014,3953110
"Less: interest income on trading assets allocated to trading revenue",015,513486
"Interest expense and similar charges (total of items 17, 25 and 26, less item 27)",016,17717603
"Deposits, current accounts and other (total of items 18 to 20, 23 and 24)",017,17551295
"Current accounts",018,1895431
"Savings deposits",019,1315952
"Term and other deposits (total of items 21 and 22)",020,10977800
"Fixed and notice deposits",021,7024228
"Other",022,3953572
"Negotiable certificates of deposit",023,2381860
"Other deposits and loans",024,980251
"Other liabilities",025,505056
"Term debt instruments",026,1093837
"Less: interest expense on trading liabilities allocated to trading revenue",027,1432586
"Net Interest Income (item 1 less item 16)",028,16620821
Table 2
"Description of item",,-
"Fee and commission income (total of items 30 to 35)",029,11151154
"Service charges",030,8672263
"Insurance commission",031,236431
"Exchange commission",032,437939
"Guarantees",033,63828
"Knowledge based fees",034,630624
"Other",035,1110071
"Fee and commission expense (total of items 37 and 38)",036,1961077
"Brokerage fees paid",037,43347
"Other fees paid",038,1917730
"Net fee and commission income (item 29 less item 36)",039,9190077
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,-
"Insurance premium ceded to reinsurers",042,-
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,-
"Reinsurance recoveries",045,-
"Dividend income (total of items 47 and 48)",046,388145
"Subsidiary companies",047,351800
"Other",048,36345
"Net trading income / (loss) (total of items 50 to 55)",049,1988078
"Foreign exchange",050,1236475
"Debt securities",051,394261
"Commodities",052,-797909
"Derivative instruments",053,384384
"Equities",054,549243
"Other",055,221623
"Other gains less losses (total of items 57 to 60)",056,539311
"Fair value gains and losses through profit and loss",057,535821
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,3490
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,820490
"Rental income",062,183513
"Other",063,636977
"Non Interest revenue (total of items 39, 40, 43, 46, 49, 56 and 61)",064,12926101
"Gross operating income / (loss) (total of items 28 and 64)",065,29546920
Table 3
"Description of item",,-
"Credit losses",066,2836947
"Operating expenses (total of items 68 to 76)",067,15403708
"Staff",068,8341288
"Computer processing",069,2250447
"Communication and travel",070,461134
"Occupation and accommodation",071,867887
"Marketing",072,659768
"Fees and insurances",073,1260711
"Office equipment and consumables",074,302439
"Auditors remuneration",075,167993
"Other",076,1092041
"Indirect taxation",077,476448
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66, 67 and 77)",078,10829819
"Nontrading and capital items (total of items 80 to 83)",079,-423530
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-2681
"Impairment of property and equipment, software and other",082,-421030
"Other nontrading and capital items",083,181
"Share of profit / (loss) of associates and joint ventures",084,-6222
"Profit / (loss) before income tax (total of items 78, 79 and 84)",085,10400067
"Direct taxation",086,2467038
"Profit / (loss) for the year (item 85 less 86)",087,7933029
"Equity holders of the company",088,7924314
"Minority interest",089,78175
"Interest received on interest bearing loans and advances as reported in item 100 of the form BA 100",090,29142219
"Interest paid on interest bearing deposits as reported in item 110 of the form BA 100",091,17282793
