Date,June 2020
Institution,TOTAL BANKS
Form Type,BA120-BA120 Forms
Values are in R'000 (thousands)

Table 1
"Description of item",,-
"Interest and similar income (total of items 2, 3 and 14, less item 15)",001,29342839
"Shortterm negotiable securities",002,1324862
"Loans and advances to customers (total of items 4 to 13)",003,25200098
"Homeloans",004,5604019
"Commercial mortgages",005,1902335
"Credit cards",006,1322253
"Lease and instalment debtors",007,3189099
"Overdrafts",008,1664370
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,497060
"Trade, other bills and bankers' acceptances",010,63482
"Term loans",011,7089385
"Factoring accounts",012,65657
"Other",013,3802438
"Government and other dated securities",014,3177559
"Less: interest income on trading assets allocated to trading revenue",015,359679
"Interest expense and similar charges (total of items 17, 25 and 26, less item 27)",016,15965866
"Deposits, current accounts and other (total of items 18 to 20, 23 and 24)",017,15163521
"Current accounts",018,1575639
"Savings deposits",019,819301
"Term and other deposits (total of items 21 and 22)",020,8784818
"Fixed and notice deposits",021,6496236
"Other",022,2288581
"Negotiable certificates of deposit",023,2877249
"Other deposits and loans",024,1106516
"Other liabilities",025,688832
"Term debt instruments",026,1227046
"Less: interest expense on trading liabilities allocated to trading revenue",027,1113533
"Net Interest Income (item 1 less item 16)",028,13376972
Table 2
"Description of item",,-
"Fee and commission income (total of items 30 to 35)",029,8435220
"Service charges",030,6576551
"Insurance commission",031,216132
"Exchange commission",032,278342
"Guarantees",033,104467
"Knowledge based fees",034,321540
"Other",035,938190
"Fee and commission expense (total of items 37 and 38)",036,1529714
"Brokerage fees paid",037,51837
"Other fees paid",038,1477875
"Net fee and commission income (item 29 less item 36)",039,6905506
"Net insurance premium revenue (total of items 41 and 42)",040,282043
"Insurance premium revenue",041,-
"Insurance premium ceded to reinsurers",042,-
"Net reinsurance income (total of items 44 and 45)",043,-38709
"Gross claims and benefits paid on insurance",044,-
"Reinsurance recoveries",045,-
"Dividend income (total of items 47 and 48)",046,1068077
"Subsidiary companies",047,890973
"Other",048,177104
"Net trading income / (loss) (total of items 50 to 55)",049,1178209
"Foreign exchange",050,443414
"Debt securities",051,-189169
"Commodities",052,-1220496
"Derivative instruments",053,-211925
"Equities",054,881098
"Other",055,1475286
"Other gains less losses (total of items 57 to 60)",056,-1086295
"Fair value gains and losses through profit and loss",057,-1124555
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,38259
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,1051766
"Rental income",062,218224
"Other",063,833541
"Non Interest revenue (total of items 39, 40, 43, 46, 49, 56 and 61)",064,9360599
"Gross operating income / (loss) (total of items 28 and 64)",065,22737573
Table 3
"Description of item",,-
"Credit losses",066,11972999
"Operating expenses (total of items 68 to 76)",067,12815995
"Staff",068,6395979
"Computer processing",069,2020448
"Communication and travel",070,400044
"Occupation and accommodation",071,885125
"Marketing",072,389024
"Fees and insurances",073,1140531
"Office equipment and consumables",074,421511
"Auditors remuneration",075,124010
"Other",076,1039322
"Indirect taxation",077,381883
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66, 67 and 77)",078,-2433304
"Nontrading and capital items (total of items 80 to 83)",079,-2754047
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-2982
"Impairment of property and equipment, software and other",082,-2768689
"Other nontrading and capital items",083,17624
"Share of profit / (loss) of associates and joint ventures",084,17517
"Profit / (loss) before income tax (total of items 78, 79 and 84)",085,-5169833
"Direct taxation",086,-1540892
"Profit / (loss) for the year (item 85 less 86)",087,-3628941
"Equity holders of the company",088,-3215522
"Minority interest",089,82291
"Interest received on interest bearing loans and advances as reported in item 100 of the form BA 100",090,23644532
"Interest paid on interest bearing deposits as reported in item 110 of the form BA 100",091,14571731
