Date,August 2015
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,26188020
"Shortterm negotiable securities",002,1303146
"Loans and advances to customers (total of items 4 to 13)",003,24017398
"Homeloans",004,6485937
"Commercial mortgages",005,2299285
"Credit cards",006,1379394
"Lease and instalment debtors",007,3131404
"Overdrafts",008,987855
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,314596
"Trade~ other bills and bankers' acceptances",010,47441
"Term loans",011,5892853
"Factoring accounts",012,93757
"Other",013,3384874
"Government and other dated securities",014,1216083
"Less: interest income on trading assets allocated to trading revenue",015,348608
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,14584671
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,15077272
"Current accounts",018,2934955
"Savings deposits",019,694065
"Term and other deposits (total of items 21 and 22)",020,8034264
"Fixed and notice deposits",021,5090693
"Other",022,2943571
"Negotiable certificates of deposit",023,2494296
"Other deposits and loans",024,919691
"Other liabilities",025,160837
"Term debt instruments",026,1099605
"Less: interest expense on trading liabilities allocated to trading revenue",027,1753043
"Net Interest Income (item 1 less item 16)",028,11603348
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,7235515
"Service charges",030,5401931
"Insurance commission",031,284406
"Exchange commission",032,239455
"Guarantees",033,85271
"Knowledge based fees",034,324053
"Other",035,900400
"Fee and commission expense (total of items 37 and 38)",036,939988
"Brokerage fees paid",037,29668
"Other fees paid",038,910322
"Net fee and commission income (item 29 less item 36)",039,6295526
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,87756
"Subsidiary companies",047,0
"Other",048,87756
"Net trading income / (loss) (total of items 50 to 55)",049,1161695
"Foreign exchange",050,515470
"Debt securities",051,-2656459
"Commodities",052,608459
"Derivative instruments",053,1614849
"Equities",054,319530
"Other",055,759846
"Other gains less losses (total of items 57 to 60)",056,-97418
"Fair value gains and losses through profit and loss",057,-91067
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,-6351
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,575242
"Rental income",062,123447
"Other",063,451794
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,8022801
"Gross operating income / (loss) (total of items 28 and 64)",065,19626150
Table 03
"Description of item",,
"Credit losses",066,3042620
"Operating expenses (total of items 68 to 76)",067,11452534
"Staff",068,6466998
"Computer processing",069,1286463
"Communication and travel",070,427965
"Occupation and accommodation",071,921916
"Marketing",072,483442
"Fees and insurances",073,609953
"Office equipment and consumables",074,322529
"Auditors remuneration",075,86939
"Other",076,846330
"Indirect taxation",077,406209
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,4724786
"Nontrading and capital items (total of items 80 to 83)",079,28462
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,33798
"Impairment of property and equipment~ software and other",082,-1727
"Other nontrading and capital items",083,-3609
"Share of profit / (loss) of associates and joint ventures",084,0
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,4753248
"Direct taxation",086,1238596
"Profit / (loss) for the year (item 85 less 86)",087,3514651
"Equity holders of the company",088,3395473
"Preference shareholders and minority shareholders interest",089,1424
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,25101186
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,15250046
