Date,February 2015
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,20839508
"Shortterm negotiable securities",002,1038453
"Loans and advances to customers (total of items 4 to 13)",003,19782858
"Homeloans",004,5465334
"Commercial mortgages",005,1946648
"Credit cards",006,1190451
"Lease and instalment debtors",007,2771725
"Overdrafts",008,1319924
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,225253
"Trade~ other bills and bankers' acceptances",010,38620
"Term loans",011,5032704
"Factoring accounts",012,75452
"Other",013,1716748
"Government and other dated securities",014,515652
"Less: interest income on trading assets allocated to trading revenue",015,497455
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,10840371
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,10989668
"Current accounts",018,1558485
"Savings deposits",019,556348
"Term and other deposits (total of items 21 and 22)",020,6631243
"Fixed and notice deposits",021,4234667
"Other",022,2396575
"Negotiable certificates of deposit",023,2139628
"Other deposits and loans",024,103964
"Other liabilities",025,86220
"Term debt instruments",026,872057
"Less: interest expense on trading liabilities allocated to trading revenue",027,1107573
"Net Interest Income (item 1 less item 16)",028,9999136
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,6919774
"Service charges",030,5154157
"Insurance commission",031,276995
"Exchange commission",032,210076
"Guarantees",033,65116
"Knowledge based fees",034,395679
"Other",035,817751
"Fee and commission expense (total of items 37 and 38)",036,909176
"Brokerage fees paid",037,28933
"Other fees paid",038,880243
"Net fee and commission income (item 29 less item 36)",039,6010598
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,-2
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,909380
"Subsidiary companies",047,0
"Other",048,909380
"Net trading income / (loss) (total of items 50 to 55)",049,1979633
"Foreign exchange",050,48947
"Debt securities",051,115686
"Commodities",052,95334
"Derivative instruments",053,602816
"Equities",054,950428
"Other",055,166422
"Other gains less losses (total of items 57 to 60)",056,-56609
"Fair value gains and losses through profit and loss",057,29724
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,-86334
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,320367
"Rental income",062,103213
"Other",063,217154
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,9163367
"Gross operating income / (loss) (total of items 28 and 64)",065,19162503
Table 03
"Description of item",,
"Credit losses",066,3317559
"Operating expenses (total of items 68 to 76)",067,10231012
"Staff",068,5699637
"Computer processing",069,1121385
"Communication and travel",070,406750
"Occupation and accommodation",071,849249
"Marketing",072,456939
"Fees and insurances",073,639342
"Office equipment and consumables",074,284870
"Auditors remuneration",075,62154
"Other",076,710686
"Indirect taxation",077,356161
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,5257771
"Nontrading and capital items (total of items 80 to 83)",079,-5900
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,71
"Impairment of property and equipment~ software and other",082,-2089
"Other nontrading and capital items",083,-3882
"Share of profit / (loss) of associates and joint ventures",084,-1000
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,5250871
"Direct taxation",086,1251976
"Profit / (loss) for the year (item 85 less 86)",087,3998894
"Equity holders of the company",088,3868420
"Preference shareholders and minority shareholders interest",089,1357
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,20329137
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,11406241
