Date,July 2015
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,25027374
"Shortterm negotiable securities",002,1230340
"Loans and advances to customers (total of items 4 to 13)",003,22671229
"Homeloans",004,5896338
"Commercial mortgages",005,2662291
"Credit cards",006,1324412
"Lease and instalment debtors",007,3047702
"Overdrafts",008,2407066
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,314620
"Trade~ other bills and bankers' acceptances",010,58463
"Term loans",011,5850150
"Factoring accounts",012,92223
"Other",013,1017965
"Government and other dated securities",014,1691747
"Less: interest income on trading assets allocated to trading revenue",015,565941
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,13609293
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,14130899
"Current accounts",018,1770798
"Savings deposits",019,665011
"Term and other deposits (total of items 21 and 22)",020,7754750
"Fixed and notice deposits",021,4921634
"Other",022,2833115
"Negotiable certificates of deposit",023,2349269
"Other deposits and loans",024,1591070
"Other liabilities",025,166596
"Term debt instruments",026,1079273
"Less: interest expense on trading liabilities allocated to trading revenue",027,1767475
"Net Interest Income (item 1 less item 16)",028,11418080
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,7430298
"Service charges",030,5480246
"Insurance commission",031,325995
"Exchange commission",032,252052
"Guarantees",033,80797
"Knowledge based fees",034,287895
"Other",035,1003315
"Fee and commission expense (total of items 37 and 38)",036,958749
"Brokerage fees paid",037,27687
"Other fees paid",038,931062
"Net fee and commission income (item 29 less item 36)",039,6471549
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,113721
"Subsidiary companies",047,8000
"Other",048,105721
"Net trading income / (loss) (total of items 50 to 55)",049,1599743
"Foreign exchange",050,1194413
"Debt securities",051,2053954
"Commodities",052,-44217
"Derivative instruments",053,-4656786
"Equities",054,-482791
"Other",055,3535171
"Other gains less losses (total of items 57 to 60)",056,-539098
"Fair value gains and losses through profit and loss",057,-537891
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,-1207
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,704714
"Rental income",062,117393
"Other",063,587322
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,8350630
"Gross operating income / (loss) (total of items 28 and 64)",065,19768709
Table 03
"Description of item",,
"Credit losses",066,2190799
"Operating expenses (total of items 68 to 76)",067,11137368
"Staff",068,6248364
"Computer processing",069,1329036
"Communication and travel",070,439281
"Occupation and accommodation",071,877681
"Marketing",072,485873
"Fees and insurances",073,631932
"Office equipment and consumables",074,307354
"Auditors remuneration",075,54794
"Other",076,763054
"Indirect taxation",077,352070
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,6088473
"Nontrading and capital items (total of items 80 to 83)",079,-885
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-109
"Impairment of property and equipment~ software and other",082,-105
"Other nontrading and capital items",083,-671
"Share of profit / (loss) of associates and joint ventures",084,0
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,6087589
"Direct taxation",086,1611364
"Profit / (loss) for the year (item 85 less 86)",087,4476224
"Equity holders of the company",088,4175333
"Preference shareholders and minority shareholders interest",089,163843
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,22409788
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,13237250
