Date,March 2015
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,24320266
"Shortterm negotiable securities",002,1368925
"Loans and advances to customers (total of items 4 to 13)",003,22039238
"Homeloans",004,6055609
"Commercial mortgages",005,2168093
"Credit cards",006,1342967
"Lease and instalment debtors",007,3032596
"Overdrafts",008,1466363
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,260364
"Trade~ other bills and bankers' acceptances",010,40016
"Term loans",011,5705115
"Factoring accounts",012,91753
"Other",013,1876364
"Government and other dated securities",014,555619
"Less: interest income on trading assets allocated to trading revenue",015,-356483
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,13152942
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,12793712
"Current accounts",018,1442562
"Savings deposits",019,618258
"Term and other deposits (total of items 21 and 22)",020,7408680
"Fixed and notice deposits",021,4685147
"Other",022,2723533
"Negotiable certificates of deposit",023,2357461
"Other deposits and loans",024,966751
"Other liabilities",025,187949
"Term debt instruments",026,1003805
"Less: interest expense on trading liabilities allocated to trading revenue",027,832523
"Net Interest Income (item 1 less item 16)",028,11167323
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,7521727
"Service charges",030,5614299
"Insurance commission",031,295154
"Exchange commission",032,273312
"Guarantees",033,94531
"Knowledge based fees",034,348569
"Other",035,895864
"Fee and commission expense (total of items 37 and 38)",036,989836
"Brokerage fees paid",037,33473
"Other fees paid",038,956362
"Net fee and commission income (item 29 less item 36)",039,6531890
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,152300
"Subsidiary companies",047,0
"Other",048,152300
"Net trading income / (loss) (total of items 50 to 55)",049,2503397
"Foreign exchange",050,823498
"Debt securities",051,-127458
"Commodities",052,56267
"Derivative instruments",053,162848
"Equities",054,1098759
"Other",055,489485
"Other gains less losses (total of items 57 to 60)",056,-509784
"Fair value gains and losses through profit and loss",057,-508602
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,-1182
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,700119
"Rental income",062,102137
"Other",063,597983
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,9377922
"Gross operating income / (loss) (total of items 28 and 64)",065,20545247
Table 03
"Description of item",,
"Credit losses",066,2527776
"Operating expenses (total of items 68 to 76)",067,11619923
"Staff",068,6805850
"Computer processing",069,1126209
"Communication and travel",070,398894
"Occupation and accommodation",071,939841
"Marketing",072,502930
"Fees and insurances",073,686543
"Office equipment and consumables",074,316981
"Auditors remuneration",075,52554
"Other",076,790121
"Indirect taxation",077,392297
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,6005250
"Nontrading and capital items (total of items 80 to 83)",079,54636
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,12592
"Impairment of property and equipment~ software and other",082,-8494
"Other nontrading and capital items",083,50538
"Share of profit / (loss) of associates and joint ventures",084,0
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,6059886
"Direct taxation",086,1474254
"Profit / (loss) for the year (item 85 less 86)",087,4585632
"Equity holders of the company",088,4276561
"Preference shareholders and minority shareholders interest",089,160275
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,22445277
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,12650729
