Date,September 2020
Institution,TOTAL BANKS
Form Type,BA120-BA120 Forms
Values are in R'000 (thousands)

Table 1
"Description of item",,-
"Interest and similar income (total of items 2, 3 and 14, less item 15)",001,27840745
"Shortterm negotiable securities",002,1027299
"Loans and advances to customers (total of items 4 to 13)",003,24462885
"Homeloans",004,5447273
"Commercial mortgages",005,1810633
"Credit cards",006,1308025
"Lease and instalment debtors",007,3096048
"Overdrafts",008,1547361
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,492243
"Trade, other bills and bankers' acceptances",010,54494
"Term loans",011,6720721
"Factoring accounts",012,70791
"Other",013,3915300
"Government and other dated securities",014,2784376
"Less: interest income on trading assets allocated to trading revenue",015,433814
"Interest expense and similar charges (total of items 17, 25 and 26, less item 27)",016,13679518
"Deposits, current accounts and other (total of items 18 to 20, 23 and 24)",017,13070180
"Current accounts",018,1618740
"Savings deposits",019,779964
"Term and other deposits (total of items 21 and 22)",020,8005725
"Fixed and notice deposits",021,5901449
"Other",022,2104275
"Negotiable certificates of deposit",023,2298136
"Other deposits and loans",024,367615
"Other liabilities",025,550359
"Term debt instruments",026,1104343
"Less: interest expense on trading liabilities allocated to trading revenue",027,1045362
"Net Interest Income (item 1 less item 16)",028,14161229
Table 2
"Description of item",,-
"Fee and commission income (total of items 30 to 35)",029,9459125
"Service charges",030,7551647
"Insurance commission",031,227039
"Exchange commission",032,317601
"Guarantees",033,104813
"Knowledge based fees",034,270876
"Other",035,987147
"Fee and commission expense (total of items 37 and 38)",036,1678353
"Brokerage fees paid",037,26668
"Other fees paid",038,1651686
"Net fee and commission income (item 29 less item 36)",039,7780771
"Net insurance premium revenue (total of items 41 and 42)",040,323113
"Insurance premium revenue",041,-
"Insurance premium ceded to reinsurers",042,-
"Net reinsurance income (total of items 44 and 45)",043,-163334
"Gross claims and benefits paid on insurance",044,-
"Reinsurance recoveries",045,-
"Dividend income (total of items 47 and 48)",046,250047
"Subsidiary companies",047,37265
"Other",048,212782
"Net trading income / (loss) (total of items 50 to 55)",049,1441908
"Foreign exchange",050,-306450
"Debt securities",051,799057
"Commodities",052,-991283
"Derivative instruments",053,1979342
"Equities",054,-780835
"Other",055,742076
"Other gains less losses (total of items 57 to 60)",056,-241636
"Fair value gains and losses through profit and loss",057,-241636
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,0
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,492491
"Rental income",062,202744
"Other",063,289747
"Non Interest revenue (total of items 39, 40, 43, 46, 49, 56 and 61)",064,9883360
"Gross operating income / (loss) (total of items 28 and 64)",065,24044588
Table 3
"Description of item",,-
"Credit losses",066,5369235
"Operating expenses (total of items 68 to 76)",067,14651448
"Staff",068,7991125
"Computer processing",069,2238037
"Communication and travel",070,382545
"Occupation and accommodation",071,803070
"Marketing",072,444535
"Fees and insurances",073,1130335
"Office equipment and consumables",074,477192
"Auditors remuneration",075,114476
"Other",076,1070136
"Indirect taxation",077,419787
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66, 67 and 77)",078,3604117
"Nontrading and capital items (total of items 80 to 83)",079,53218
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-615
"Impairment of property and equipment, software and other",082,-18562
"Other nontrading and capital items",083,72395
"Share of profit / (loss) of associates and joint ventures",084,-24854
"Profit / (loss) before income tax (total of items 78, 79 and 84)",085,3632483
"Direct taxation",086,506738
"Profit / (loss) for the year (item 85 less 86)",087,3125744
"Equity holders of the company",088,3108935
"Minority interest",089,66365
"Interest received on interest bearing loans and advances as reported in item 100 of the form BA 100",090,23769503
"Interest paid on interest bearing deposits as reported in item 110 of the form BA 100",091,13037173
