Date,April 2020
Institution,TOTAL BANKS
Form Type,BA120-BA120 Forms
Values are in R'000 (thousands)

Table 1
"Description of item",,-
"Interest and similar income (total of items 2, 3 and 14, less item 15)",001,32960547
"Shortterm negotiable securities",002,1608019
"Loans and advances to customers (total of items 4 to 13)",003,29024342
"Homeloans",004,6434523
"Commercial mortgages",005,2385065
"Credit cards",006,1492047
"Lease and instalment debtors",007,3460032
"Overdrafts",008,1879666
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,626615
"Trade, other bills and bankers' acceptances",010,70706
"Term loans",011,7990794
"Factoring accounts",012,113992
"Other",013,4570901
"Government and other dated securities",014,2983627
"Less: interest income on trading assets allocated to trading revenue",015,655441
"Interest expense and similar charges (total of items 17, 25 and 26, less item 27)",016,18666626
"Deposits, current accounts and other (total of items 18 to 20, 23 and 24)",017,18384635
"Current accounts",018,2118613
"Savings deposits",019,925454
"Term and other deposits (total of items 21 and 22)",020,10279892
"Fixed and notice deposits",021,7468838
"Other",022,2811052
"Negotiable certificates of deposit",023,3166669
"Other deposits and loans",024,1894006
"Other liabilities",025,644692
"Term debt instruments",026,1441157
"Less: interest expense on trading liabilities allocated to trading revenue",027,1803858
"Net Interest Income (item 1 less item 16)",028,14293922
Table 2
"Description of item",,-
"Fee and commission income (total of items 30 to 35)",029,7254692
"Service charges",030,5266476
"Insurance commission",031,211813
"Exchange commission",032,268367
"Guarantees",033,117924
"Knowledge based fees",034,458103
"Other",035,932010
"Fee and commission expense (total of items 37 and 38)",036,1374876
"Brokerage fees paid",037,47697
"Other fees paid",038,1327179
"Net fee and commission income (item 29 less item 36)",039,5879816
"Net insurance premium revenue (total of items 41 and 42)",040,204358
"Insurance premium revenue",041,-
"Insurance premium ceded to reinsurers",042,-
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,-
"Reinsurance recoveries",045,-
"Dividend income (total of items 47 and 48)",046,192639
"Subsidiary companies",047,4151
"Other",048,188488
"Net trading income / (loss) (total of items 50 to 55)",049,2295662
"Foreign exchange",050,1415212
"Debt securities",051,2060032
"Commodities",052,2002044
"Derivative instruments",053,-5240119
"Equities",054,1732407
"Other",055,326087
"Other gains less losses (total of items 57 to 60)",056,1038176
"Fair value gains and losses through profit and loss",057,1037348
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,828
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,-230996
"Rental income",062,196557
"Other",063,-427553
"Non Interest revenue (total of items 39, 40, 43, 46, 49, 56 and 61)",064,9379657
"Gross operating income / (loss) (total of items 28 and 64)",065,23673577
Table 3
"Description of item",,-
"Credit losses",066,11437126
"Operating expenses (total of items 68 to 76)",067,14578517
"Staff",068,8274313
"Computer processing",069,1959109
"Communication and travel",070,385808
"Occupation and accommodation",071,893084
"Marketing",072,385578
"Fees and insurances",073,1065588
"Office equipment and consumables",074,476218
"Auditors remuneration",075,106725
"Other",076,1032095
"Indirect taxation",077,453907
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66, 67 and 77)",078,-2795973
"Nontrading and capital items (total of items 80 to 83)",079,-80188
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,0
"Impairment of property and equipment, software and other",082,-65404
"Other nontrading and capital items",083,-14784
"Share of profit / (loss) of associates and joint ventures",084,15177
"Profit / (loss) before income tax (total of items 78, 79 and 84)",085,-2860984
"Direct taxation",086,-1779779
"Profit / (loss) for the year (item 85 less 86)",087,-1081205
"Equity holders of the company",088,-1164706
"Minority interest",089,37740
"Interest received on interest bearing loans and advances as reported in item 100 of the form BA 100",090,26960870
"Interest paid on interest bearing deposits as reported in item 110 of the form BA 100",091,17098818
