Date,March 2019
Institution,TOTAL BANKS
Form Type,BA120-BA120 Forms
Values are in R'000 (thousands)

Table 1
"Description of item",,-
"Interest and similar income (total of items 2, 3 and 14, less item 15)",001,35266142
"Shortterm negotiable securities",002,1840876
"Loans and advances to customers (total of items 4 to 13)",003,31098856
"Homeloans",004,8070932
"Commercial mortgages",005,2471980
"Credit cards",006,996129
"Lease and instalment debtors",007,3947905
"Overdrafts",008,2231609
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,640212
"Trade, other bills and bankers' acceptances",010,63443
"Term loans",011,7614781
"Factoring accounts",012,130731
"Other",013,4931134
"Government and other dated securities",014,2958329
"Less: interest income on trading assets allocated to trading revenue",015,631921
"Interest expense and similar charges (total of items 17, 25 and 26, less item 27)",016,21816394
"Deposits, current accounts and other (total of items 18 to 20, 23 and 24)",017,20840705
"Current accounts",018,2519101
"Savings deposits",019,1016337
"Term and other deposits (total of items 21 and 22)",020,11194851
"Fixed and notice deposits",021,7884278
"Other",022,3310573
"Negotiable certificates of deposit",023,3942492
"Other deposits and loans",024,2167925
"Other liabilities",025,520844
"Term debt instruments",026,1611296
"Less: interest expense on trading liabilities allocated to trading revenue",027,1156452
"Net Interest Income (item 1 less item 16)",028,13449749
Table 2
"Description of item",,-
"Fee and commission income (total of items 30 to 35)",029,9932991
"Service charges",030,7851802
"Insurance commission",031,268684
"Exchange commission",032,314272
"Guarantees",033,89535
"Knowledge based fees",034,326609
"Other",035,1082089
"Fee and commission expense (total of items 37 and 38)",036,1714708
"Brokerage fees paid",037,59075
"Other fees paid",038,1655633
"Net fee and commission income (item 29 less item 36)",039,8218285
"Net insurance premium revenue (total of items 41 and 42)",040,126959
"Insurance premium revenue",041,-
"Insurance premium ceded to reinsurers",042,-
"Net reinsurance income (total of items 44 and 45)",043,1465
"Gross claims and benefits paid on insurance",044,-
"Reinsurance recoveries",045,-
"Dividend income (total of items 47 and 48)",046,-139341
"Subsidiary companies",047,100000
"Other",048,-239341
"Net trading income / (loss) (total of items 50 to 55)",049,1413235
"Foreign exchange",050,1217843
"Debt securities",051,1186753
"Commodities",052,104878
"Derivative instruments",053,-942813
"Equities",054,10484
"Other",055,-163908
"Other gains less losses (total of items 57 to 60)",056,56255
"Fair value gains and losses through profit and loss",057,56255
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,0
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,550381
"Rental income",062,209926
"Other",063,340456
"Non Interest revenue (total of items 39, 40, 43, 46, 49, 56 and 61)",064,10227238
"Gross operating income / (loss) (total of items 28 and 64)",065,23676987
Table 3
"Description of item",,-
"Credit losses",066,1766469
"Operating expenses (total of items 68 to 76)",067,14551512
"Staff",068,8198243
"Computer processing",069,1568512
"Communication and travel",070,509023
"Occupation and accommodation",071,884696
"Marketing",072,493049
"Fees and insurances",073,790537
"Office equipment and consumables",074,504432
"Auditors remuneration",075,104528
"Other",076,1498491
"Indirect taxation",077,375195
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66, 67 and 77)",078,6983812
"Nontrading and capital items (total of items 80 to 83)",079,29911
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,-3171
"Impairment of property and equipment, software and other",082,-6217
"Other nontrading and capital items",083,39299
"Share of profit / (loss) of associates and joint ventures",084,734819
"Profit / (loss) before income tax (total of items 78, 79 and 84)",085,7748542
"Direct taxation",086,1515085
"Profit / (loss) for the year (item 85 less 86)",087,6233456
"Equity holders of the company",088,6116653
"Minority interest",089,221971
"Interest received on interest bearing loans and advances as reported in item 100 of the form BA 100",090,31205535
"Interest paid on interest bearing deposits as reported in item 110 of the form BA 100",091,21439499
