Date,May 2019
Institution,TOTAL BANKS
Form Type,BA120-BA120 Forms
Values are in R'000 (thousands)

Table 1
"Description of item",,-
"Interest and similar income (total of items 2, 3 and 14, less item 15)",001,37548434
"Shortterm negotiable securities",002,2006281
"Loans and advances to customers (total of items 4 to 13)",003,33414644
"Homeloans",004,8134768
"Commercial mortgages",005,2555925
"Credit cards",006,1524179
"Lease and instalment debtors",007,4000362
"Overdrafts",008,2166309
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,602982
"Trade, other bills and bankers' acceptances",010,58335
"Term loans",011,8867453
"Factoring accounts",012,130553
"Other",013,5373781
"Government and other dated securities",014,2828979
"Less: interest income on trading assets allocated to trading revenue",015,701469
"Interest expense and similar charges (total of items 17, 25 and 26, less item 27)",016,23190668
"Deposits, current accounts and other (total of items 18 to 20, 23 and 24)",017,22602775
"Current accounts",018,2525623
"Savings deposits",019,1047827
"Term and other deposits (total of items 21 and 22)",020,11908061
"Fixed and notice deposits",021,8418150
"Other",022,3489912
"Negotiable certificates of deposit",023,4157868
"Other deposits and loans",024,2963396
"Other liabilities",025,563223
"Term debt instruments",026,1576660
"Less: interest expense on trading liabilities allocated to trading revenue",027,1551991
"Net Interest Income (item 1 less item 16)",028,14357766
Table 2
"Description of item",,-
"Fee and commission income (total of items 30 to 35)",029,9830845
"Service charges",030,7540373
"Insurance commission",031,229395
"Exchange commission",032,347781
"Guarantees",033,80868
"Knowledge based fees",034,343177
"Other",035,1289248
"Fee and commission expense (total of items 37 and 38)",036,1607553
"Brokerage fees paid",037,60456
"Other fees paid",038,1547097
"Net fee and commission income (item 29 less item 36)",039,8223293
"Net insurance premium revenue (total of items 41 and 42)",040,159530
"Insurance premium revenue",041,-
"Insurance premium ceded to reinsurers",042,-
"Net reinsurance income (total of items 44 and 45)",043,1022
"Gross claims and benefits paid on insurance",044,-
"Reinsurance recoveries",045,-
"Dividend income (total of items 47 and 48)",046,258388
"Subsidiary companies",047,83523
"Other",048,174865
"Net trading income / (loss) (total of items 50 to 55)",049,1360768
"Foreign exchange",050,6336434
"Debt securities",051,2178501
"Commodities",052,431256
"Derivative instruments",053,-1854547
"Equities",054,-287476
"Other",055,-5443398
"Other gains less losses (total of items 57 to 60)",056,117617
"Fair value gains and losses through profit and loss",057,75970
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,41648
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,634604
"Rental income",062,204514
"Other",063,430089
"Non Interest revenue (total of items 39, 40, 43, 46, 49, 56 and 61)",064,10755222
"Gross operating income / (loss) (total of items 28 and 64)",065,25112987
Table 3
"Description of item",,-
"Credit losses",066,2840028
"Operating expenses (total of items 68 to 76)",067,14639274
"Staff",068,8601033
"Computer processing",069,1606706
"Communication and travel",070,518462
"Occupation and accommodation",071,884588
"Marketing",072,598350
"Fees and insurances",073,1124281
"Office equipment and consumables",074,483461
"Auditors remuneration",075,89865
"Other",076,732529
"Indirect taxation",077,346997
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66, 67 and 77)",078,7286686
"Nontrading and capital items (total of items 80 to 83)",079,-130405
"Goodwill (impairment / realisation)",080,-11159
"Impairment of investments",081,10346
"Impairment of property and equipment, software and other",082,-88647
"Other nontrading and capital items",083,-40945
"Share of profit / (loss) of associates and joint ventures",084,79929
"Profit / (loss) before income tax (total of items 78, 79 and 84)",085,7236209
"Direct taxation",086,1600354
"Profit / (loss) for the year (item 85 less 86)",087,5635855
"Equity holders of the company",088,5609828
"Minority interest",089,647
"Interest received on interest bearing loans and advances as reported in item 100 of the form BA 100",090,34262393
"Interest paid on interest bearing deposits as reported in item 110 of the form BA 100",091,22721137
