Date,March 2013
Institution,Total Banks
Form Type,BA120-BA120
Values are in R'000 (thousands)

Table 01
"Description of item",,
"Interest and similar income (total of items 2~ 3 and 14~ less item 15)",001,19297993
"Shortterm negotiable securities",002,501698
"Loans and advances to customers (total of items 4 to 13)",003,18539425
"Homeloans",004,5355969
"Commercial mortgages",005,1554976
"Credit cards",006,995920
"Lease and instalment debtors",007,2439092
"Overdrafts",008,1145632
"Redeemable preference shares and other equivalent instruments issued to provide credit",009,224061
"Trade~ other bills and bankers' acceptances",010,53067
"Term loans",011,4569352
"Factoring accounts",012,87784
"Other",013,2113573
"Government and other dated securities",014,780470
"Less: interest income on trading assets allocated to trading revenue",015,523600
"Interest expense and similar charges (total of items 17~ 25 and 26~ less item 27)",016,9976126
"Deposits~ current accounts and other (total of items 18 to 20~ 23 and 24)",017,9904886
"Current accounts",018,1285290
"Savings deposits",019,301662
"Term and other deposits (total of items 21 and 22)",020,4561404
"Fixed and notice deposits",021,3129624
"Other",022,1431779
"Negotiable certificates of deposit",023,1852020
"Other deposits and loans",024,1904511
"Other liabilities",025,278926
"Term debt instruments",026,709735
"Less: interest expense on trading liabilities allocated to trading revenue",027,917422
"Net Interest Income (item 1 less item 16)",028,9321867
Table 02
"Description of item",,
"Fee and commission income (total of items 30 to 35)",029,6448784
"Service charges",030,4456787
"Insurance commission",031,244923
"Exchange commission",032,150746
"Guarantees",033,68226
"Knowledge based fees",034,216691
"Other",035,1311409
"Fee and commission expense (total of items 37 and 38)",036,719074
"Brokerage fees paid",037,28379
"Other fees paid",038,690695
"Net fee and commission income (item 29 less item 36)",039,5729711
"Net insurance premium revenue (total of items 41 and 42)",040,0
"Insurance premium revenue",041,
"Insurance premium ceded to reinsurers",042,
"Net reinsurance income (total of items 44 and 45)",043,0
"Gross claims and benefits paid on insurance",044,
"Reinsurance recoveries",045,
"Dividend income (total of items 47 and 48)",046,166301
"Subsidiary companies",047,3503
"Other",048,162798
"Net trading income / (loss) (total of items 50 to 55)",049,1645752
"Foreign exchange",050,628161
"Debt securities",051,229898
"Commodities",052,42329
"Derivative instruments",053,276756
"Equities",054,362866
"Other",055,105743
"Other gains less losses (total of items 57 to 60)",056,107958
"Fair value gains and losses through profit and loss",057,-52664
"Fair value gains and losses on insurance liabilities",058,0
"Profit/ (loss) on sale of availableforsale assets",059,160622
"Impairment of availableforsale equity securities",060,0
"Other operating income / (loss) (total of items 62 and 63)",061,-677572
"Rental income",062,69327
"Other",063,-746898
"Non Interest revenue (total of items 39~ 40~ 43~ 46~ 49~ 56 and 61)",064,6972149
"Gross operating income / (loss) (total of items 28 and 64)",065,16294018
Table 03
"Description of item",,
"Credit losses",066,2855964
"Operating expenses (total of items 68 to 76)",067,9380261
"Staff",068,5313146
"Computer processing",069,1008620
"Communication and travel",070,399562
"Occupation and accommodation",071,797805
"Marketing",072,441490
"Fees and insurances",073,474075
"Office equipment and consumables",074,277136
"Auditors remuneration",075,45626
"Other",076,622802
"Indirect taxation",077,278466
"Operating profit / (loss) before nontrading and capital items (item 65 less items 66~ 67 and 77)",078,3779331
"Nontrading and capital items (total of items 80 to 83)",079,-6197
"Goodwill (impairment / realisation)",080,0
"Impairment of investments",081,305
"Impairment of property and equipment~ software and other",082,-2864
"Other nontrading and capital items",083,-3638
"Share of profit / (loss) of associates and joint ventures",084,502
"Profit / (loss) before income tax (total of items 78~ 79 and 84)",085,3773636
"Direct taxation",086,969748
"Profit / (loss) for the year (item 85 less 86)",087,2803888
"Equity holders of the company",088,3577327
"Preference shareholders and minority shareholders interest",089,1704
"Interest received on interest bearing loans and advances as reported on line 126 of BA100",090,21462862
"Interest paid on interest bearing deposits as reported on line 127 of BA100",091,15338227
